id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
11583,0.0,2013-02-04,Dwsp,0,DWE,0.0,-2e-08,Nguvu Kazi,0,Lake Victoria,Nhobora,Shinyanga,17,1,Bariadi,Lugulu,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
26692,0.0,2011-04-13,,0,,33.85398724,-8.83296474,Kwa Mwl Mkambako,0,Rufiji,Juhudi,Mbeya,12,7,Mbarali,Igurusi,0,True,GeoData Consultants Ltd,WUA,,True,0,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
43048,0.0,2013-02-05,Cocern,1309,TWESA,30.61531255,-3.56184651,Ruguzge,0,Lake Tanganyika,Nyangwa,Kigoma,16,1,Kibondo,Bunyambo,150,True,GeoData Consultants Ltd,VWC,,False,2011,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,improved spring,improved spring,others
50569,0.0,2011-03-09,Government Of Tanzania,314,RWE,38.55344257,-4.94684207,Kwamakamba,0,Pangani,Stand,Tanga,4,2,Korogwe,Magoma,400,True,GeoData Consultants Ltd,VWC,Kwamazandu water sup,False,1978,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
57465,0.0,2013-01-16,Wamisionari Wa Kikatoriki,861,Wamisionari wa Kikatoriki,34.970605299999995,-5.87671044,Kanisani,0,Internal,Msakile,Singida,13,3,Manyoni,Sasajila,650,True,GeoData Consultants Ltd,,,False,1992,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
4895,0.0,2011-07-28,Hesawa,0,DWE,30.770698,-1.35816759,Kibirizi A,0,Lake Victoria,Kibirizi,Kagera,18,1,Karagwe,Kyerwa,0,True,GeoData Consultants Ltd,,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
51768,0.0,2013-01-18,Jica,1506,GOVERNMENT,34.71135655,-4.87709299,Ccm,0,Internal,Isenge,Singida,13,4,Singida Urban,Mwankoko,22,True,GeoData Consultants Ltd,VWC,,True,1996,windmill,wind-powered,wind-powered,vwc,user-group,never pay,never pay,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional needs repair
73568,0.0,2012-10-22,Tasaf,0,TASAF,33.52542145,-3.39643653,Kwa Pius,0,Internal,Bulaho,Shinyanga,17,8,Kishapu,Mondo,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,unknown,unknown,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
25058,0.0,2013-02-17,Government Of Tanzania,0,Ardhi Instute,33.66694659,-3.20440415,Isulilo Primary School,0,Lake Victoria,Kwa Jems,Shinyanga,17,2,Maswa,Isanga,0,True,GeoData Consultants Ltd,WUG,,False,0,gravity,gravity,gravity,wug,user-group,never pay,never pay,soft,good,dry,dry,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,others
26202,0.0,2012-10-09,Dwe,0,DWE,33.18860369,-4.21338215,Mwaisela,0,Internal,Mwaisela,Tabora,14,1,Nzega,Nzega Urban,0,False,GeoData Consultants Ltd,Water authority,Kilimi and uchama dam,True,0,ksb,submersible,submersible,water authority,commercial,pay per bucket,per bucket,coloured,colored,insufficient,insufficient,dam,dam,surface,communal standpipe multiple,communal standpipe,others
9134,0.0,2013-03-13,World Vision,1568,WORLD VISION,37.12183424,-2.84730582,Kwa Mariasi,0,Internal,Elwahi,Arusha,2,6,Longido,Olmolog,60,True,GeoData Consultants Ltd,VWC,Olmolog water project,True,1998,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
53987,0.0,2011-04-09,,0,,34.13786741,-8.79784698,Kwa Mzee Shomali,0,Rufiji,Mbuyuni,Mbeya,12,7,Mbarali,Mapogoro,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
35677,0.0,2012-10-31,Rwssp,0,WEDECO,34.34451462,-3.0968039000000003,Luhilili,0,Lake Victoria,Mwabasabi,Shinyanga,17,6,Meatu,Lingeka,0,True,GeoData Consultants Ltd,WUG,None,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
68748,0.0,2011-03-29,Water,0,DWE,36.01328136,-4.96166732,Kibaoni,0,Internal,Kibaoni,Dodoma,1,1,Kondoa,Dalai,0,True,GeoData Consultants Ltd,VWC,Kwa,False,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,others
73800,0.0,2011-07-22,H,0,H,32.92988438,-2.49946297,Kwa Tiliphone,0,Lake Victoria,1,Mwanza,19,8,Missungwi,Missungwi,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,others
4317,0.0,2011-07-21,Village Community,0,Village Community,31.74087477,-2.98898321,Urafiki,0,Lake Victoria,Mulunda A,Kagera,18,8,Chato,Bwanga,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
64291,12000.0,2011-07-16,Government Of Tanzania,1115,DWE,31.24124975,-6.36670293,Kwa Charles Lyoba,0,Lake Rukwa,Mapinduzi,Rukwa,15,1,Mpanda,Nsimbo,80,True,GeoData Consultants Ltd,VWC,Msaginya,True,2008,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
71341,0.0,2011-07-30,,0,,33.6509979,-9.35448556,Kwa Daniel,0,Lake Nyasa,Itula A,Mbeya,12,4,Rungwe,Ilima,0,True,GeoData Consultants Ltd,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
50713,0.0,2013-02-03,World Bank,1923,WORLD BANK,35.35761996,-4.07707927,Kkkt,0,Internal,Qossos,Manyara,21,3,Mbulu,Dongobesh,1,True,GeoData Consultants Ltd,VWC,MONGAHAI RIVER,True,2012,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,others
35054,0.0,2012-11-29,Serikali,1488,Serikali,34.60856915,-1.43678632,Kwa Kichogo Nyaisari,0,Lake Victoria,Nyamemange,Mara,20,1,Tarime,Nyarokoba,1000,True,GeoData Consultants Ltd,,,True,2009,afridev,afridev,handpump,vwc,user-group,unknown,unknown,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,others
24372,0.0,2013-02-28,,1588,,34.91496457,-4.54627861,Husein Juma,0,Internal,Mlegea,Singida,13,2,Singida Rural,Makuro,1,True,GeoData Consultants Ltd,VWC,,,1990,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
63652,50.0,2011-03-19,Government Of Tanzania,500,Handeni Trunk Main(,38.20631232,-5.69770953,Kwa Yusuph,6,Pangani,Lusanga A,Tanga,4,6,Handeni,Mazingara,1400,False,GeoData Consultants Ltd,VWC,Handeni Trunk Main(H,True,1990,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,others
53749,0.0,2013-01-24,Fini Water,12,Fini water,39.57952454,-10.02267716,Kwa Abdala Ally,0,Ruvuma / Southern Coast,Shuleni,Lindi,80,62,Lindi Rural,Ng'apa,300,True,GeoData Consultants Ltd,,,True,1998,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,others
68631,500.0,2013-10-02,Danida,547,DANIDA,34.64468018,-11.01132188,Kwa Mzee Bakari,0,Lake Nyasa,Kitolaki,Ruvuma,10,3,Mbinga,Kihagara,50,True,GeoData Consultants Ltd,VWC,DANIDA,True,1992,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
18324,50.0,2012-10-23,Ministry Of Water,1603,Wizara ya maji,34.54304108,-1.35488852,Kwa Eliakim Maswi,0,Lake Victoria,Nyangwe,Mara,20,1,Tarime,Nyakonga,150,True,GeoData Consultants Ltd,VWC,Magoto piped  water suplly,True,2007,ksb,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,dam,dam,surface,communal standpipe multiple,communal standpipe,others
48392,0.0,2011-04-12,World Bank,0,Local,36.30891964,-6.36266634,Zahanati,0,Wami / Ruvu,Kaloleni,Dodoma,1,1,Mpwapwa,Chunyu,0,True,GeoData Consultants Ltd,VWC,,True,0,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,others
41026,0.0,2012-10-18,Halmashauri Ya Wilaya Sikonge,0,Halmashauri ya wilaya sikonge,33.46735982,-6.91683005,Kwa Nuru Shaban,0,Lake Rukwa,Majojolo,Tabora,14,5,Sikonge,Kiloli,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,others
66131,0.0,2011-07-22,Government Of Tanzania,993,DWE,31.13621215,-6.61699784,Kwa Sumbizi,0,Lake Rukwa,Ilangasika,Rukwa,15,1,Mpanda,Sitalike,50,False,GeoData Consultants Ltd,Water authority,Tank refu Sitalike,True,1978,gravity,gravity,gravity,water authority,commercial,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
52277,100.0,2013-01-30,Dwsp,1336,DWE,34.09365975,-3.02386933,Mamamlezi,0,Lake Victoria,Mwanjula,Shinyanga,17,1,Bariadi,Nkoma,500,True,GeoData Consultants Ltd,WUG,,False,1998,nira/tanira,nira/tanira,handpump,wug,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
68802,0.0,2012-10-23,World Vision,0,World vision,32.22395209,-3.34447905,Mkuyuni,0,Lake Tanganyika,Mlale B,Shinyanga,17,5,Bukombe,Ushirika,0,True,GeoData Consultants Ltd,WUG,,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,others
60586,0.0,2013-10-03,Oikos E.Afrika,1301,Oikos E .Africa,36.90693262,-3.1006506000000003,Lesimaa,0,Internal,Oldeves,Arusha,2,7,Meru,Ngarenanyuki,198,True,GeoData Consultants Ltd,VWC,Olkungabo gravity water supply,True,2010,gravity,gravity,gravity,wug,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,others
43740,0.0,2011-08-01,Government Of Tanzania,0,Government,0.0,-2e-08,Nyang'Hwale B Primary,0,Lake Victoria,Mwanza,Mwanza,19,6,Geita,Nyang'hwale,0,True,GeoData Consultants Ltd,VWC,Nyang'hwale,True,0,submersible,submersible,submersible,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,others
39809,20.0,2013-02-15,Jica,222,JICA,39.16794166,-10.40324,Bonge,0,Ruvuma / Southern Coast,Songa Mbele,Mtwara,90,33,Masasi,Nanganga,90,True,GeoData Consultants Ltd,VWC,,True,2007,india mark ii,india mark ii,handpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,others
52327,0.0,2011-07-30,,0,,33.66391399,-9.33951036,Kwa Mzee Mwakakobe,0,Lake Nyasa,Kayuki,Mbeya,12,4,Rungwe,Ilima,0,True,GeoData Consultants Ltd,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
56724,300.0,2011-03-30,Dhv,255,DWE,36.97011282,-7.67821728,Miembeni,0,Rufiji,Mkamba A,Morogoro,5,3,Kilombero,Kidatu,210,True,GeoData Consultants Ltd,Company,Ikela Wa,True,1995,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
67616,200.0,2011-03-18,Danida,1671,DWE,34.97089073,-8.55338173,none,0,Rufiji,S,Iringa,11,2,Mufindi,Mbalamaziwa,0,True,GeoData Consultants Ltd,VWC,Nzi,True,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
55716,0.0,2012-12-13,Government Of Tanzania,1156,Government,33.69452943,-1.49854104,Kwa Mzee Madomino,0,Lake Victoria,Nyamawa,Mara,20,3,Musoma Rural,Etaro,320,False,GeoData Consultants Ltd,VWC,,True,1967,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,lake,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
41536,0.0,2011-02-22,,-40,,39.84227816,-7.77564321,Alpha Crust,0,Rufiji,Futa,Pwani,60,63,Mafia,Kirongwe,220,True,GeoData Consultants Ltd,VWC,Alpha crust,False,0,submersible,submersible,submersible,vwc,user-group,never pay,never pay,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional needs repair
13213,0.0,2011-03-05,Mh An,1706,DWE,35.00650022,-9.51587001,none,0,Lake Nyasa,Kati,Iringa,11,4,Njombe,Kifanya,20,True,GeoData Consultants Ltd,VWC,Kitend,False,2006,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,others
52457,0.0,2011-08-17,Danida,0,DANIDA,32.57412197,-8.95387119,Silivester Simwanza,0,Lake Rukwa,Mkuyuni,Mbeya,12,6,Mbozi,Msangano,0,False,GeoData Consultants Ltd,VWC,,False,0,swn 80,swn 80,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional needs repair
32911,30.0,2013-02-04,Government Of Tanzania,1079,MUWASA,31.08345715,-6.34955433,Msikitini,0,Lake Rukwa,Mabuga,Rukwa,15,1,Mpanda,Kashaulili,700,True,GeoData Consultants Ltd,VWC,,True,1987,india mark ii,india mark ii,handpump,vwc,user-group,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,others
46201,0.0,2011-03-04,Government Of Tanzania,332,DWE,37.59213602,-6.15533069,Kwa Morad,0,Wami / Ruvu,Kijijini,Morogoro,5,6,Mvomero,Sungaji,140,True,GeoData Consultants Ltd,VWC,Divue ri,True,2005,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,others
40088,500.0,2011-03-16,Nethalan,367,DWE,37.63791149,-6.10669752,Mkuyuni,0,Wami / Ruvu,Mkuyuni,Morogoro,5,6,Mvomero,Diongoya,260,True,GeoData Consultants Ltd,VWC,,True,1996,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
21807,0.0,2012-12-13,Tabora Municipal Council,0,MWE,32.83930681,-4.87507991,Kwa Jumanne Seif,0,Lake Tanganyika,Kakola,Tabora,14,6,Tabora Urban,Kakola,0,False,GeoData Consultants Ltd,VWC,Mradi wa maji wa kakola,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,others
12062,500.0,2011-10-04,Unicef,1574,DWE,34.6038028,-9.01619264,Kwa Daudi Myumbillwa,0,Rufiji,Mjimwema,Iringa,11,4,Njombe,Usuka,45,True,GeoData Consultants Ltd,WUA,wanging'ombe water supply s,True,1978,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
51998,0.0,2011-02-23,Government Of Tanzania,1990,Commu,34.17794714,-9.31512967,none,0,Lake Nyasa,Makovo,Iringa,11,3,Makete,Lupalilo,0,True,GeoData Consultants Ltd,VWC,Mago,False,1985,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
9524,0.0,2011-03-11,Anglican Church,745,Angli,35.48001935,-7.45156224,none,0,Rufiji,Mlimani,Iringa,11,1,Iringa Rural,Ilolo Mpya,1,True,GeoData Consultants Ltd,VWC,Ilolo,True,2011,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,others
19619,5000.0,2013-02-06,Lga,309,LGA,39.09993729999999,-10.90961468,Sofia,0,Ruvuma / Southern Coast,Kanisani,Mtwara,90,33,Masasi,Namalenga,109,True,GeoData Consultants Ltd,VWC,,True,2005,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
65351,250.0,2013-02-14,Oxfam,1353,OXFAM,30.14173719,-4.31673927,Kwa Renard,0,Lake Tanganyika,Nyarushanga,Kigoma,16,2,Kasulu,Munyegera,700,True,GeoData Consultants Ltd,Water authority,Nyanzoka,True,2002,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional needs repair
22053,0.0,2013-01-21,Tcrs,1175,TCRS,30.34427492,-5.63029618,Plot 1,0,Lake Tanganyika,Barabara 9,Rukwa,15,1,Mpanda,Mishamo,123,True,GeoData Consultants Ltd,Water authority,,True,1985,other,other,other,water authority,commercial,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,others
20319,0.0,2011-08-04,,0,,33.61219866,-9.34621015,Kwa Lyesa,0,Lake Nyasa,Ngopolyo,Mbeya,12,4,Rungwe,Kisondela,0,True,GeoData Consultants Ltd,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
39672,3000.0,2013-02-01,Tcrs,1212,TCRS,31.27043703,-6.33778612,Barabara 3,0,Lake Rukwa,Katumba,Rukwa,15,1,Mpanda,Katumba,450,True,GeoData Consultants Ltd,VWC,,True,1985,india mark ii,india mark ii,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,functional needs repair
38208,0.0,2011-03-04,Roman,2241,Commu,34.33272604,-9.31493508,none,0,Lake Nyasa,Kinyamwel,Iringa,11,3,Makete,Mang'oto,0,True,GeoData Consultants Ltd,VWC,Makang,False,2002,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
1453,0.0,2012-10-23,Angrikana,1334,ANGRIKANA,33.89774439999999,-1.66927224,Shuleni,0,Lake Victoria,Busirime,Mara,20,3,Musoma Rural,Butuguri,350,,GeoData Consultants Ltd,VWC,BLACK,True,2012,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,other,other,functional needs repair
71287,500.0,2011-07-22,Lga,1066,DWE,31.10633137,-6.54193752,Kwa Amadeo Mkumbukwa,0,Lake Rukwa,Majengo,Rukwa,15,1,Mpanda,Sitalike,550,True,GeoData Consultants Ltd,VWC,,True,1999,other,other,other,vwc,user-group,pay annually,annually,salty,salty,seasonal,seasonal,unknown,other,unknown,other,other,functional needs repair
11072,0.0,2012-11-11,District Council,0,District council,33.57983365,-5.34687921,Mshicha,0,Internal,Kizengi Senta,Tabora,14,3,Uyui,Kizengi,0,True,GeoData Consultants Ltd,VWC,,True,0,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,others
1480,0.0,2013-03-19,Ereto,1248,ERETO,35.77520012,-2.13314878,Naido,0,Internal,Kijijini,Arusha,2,5,Ngorongoro,Digodigo,410,True,GeoData Consultants Ltd,VWC,Kisangilo water scheme,True,2003,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional needs repair
39912,0.0,2012-10-26,Rwsp,0,DWE,0.0,-2e-08,Sanjo,0,Lake Victoria,Madukani,Mwanza,17,1,Magu,Nkungulu,0,,GeoData Consultants Ltd,WUG,,False,0,swn 80,swn 80,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
38638,250.0,2013-02-18,Villagers,1270,Villagers,30.16128295,-4.47481766,Mission,0,Lake Tanganyika,Katandara,Kigoma,16,2,Kasulu,Kigondo,350,True,GeoData Consultants Ltd,Water authority,Chovora,True,2006,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
46335,0.0,2013-03-14,0,50,0,39.08773147,-7.04014171,Zingiziwa Ofisi Ya Mtaa,0,Wami / Ruvu,Mtaa Wa Zingiziwa,Dar es Salaam,7,2,Ilala,Chanika,150,True,GeoData Consultants Ltd,WUG,,False,2010,submersible,submersible,submersible,wug,user-group,never pay,never pay,salty abandoned,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,others
60472,0.0,2011-08-24,Tasaf,0,TASAF,0.0,-2e-08,Alex,0,Lake Victoria,Nyakaswa,Mwanza,19,6,Geita,Chigunga,0,True,GeoData Consultants Ltd,VWC,Borehole,True,0,india mark ii,india mark ii,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,functional needs repair
7047,30.0,2013-01-19,Government Of Tanzania,126,District Council,39.30820002,-10.32004141,Ng'Awa Primary School,0,Ruvuma / Southern Coast,Ng'Awa,Lindi,80,23,Lindi Rural,Nyangao,156,False,GeoData Consultants Ltd,WUA,Nyangao Water Supply,False,2010,gravity,gravity,gravity,wua,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional needs repair
52562,0.0,2011-03-18,Government Of Tanzania,0,Gover,36.76948554,-6.15321209,Kwa Sangali,0,Wami / Ruvu,,Dodoma,1,3,Kongwa,Pandambili,0,True,GeoData Consultants Ltd,VWC,Leng,False,0,other,other,other,vwc,user-group,pay per bucket,per bucket,soft,good,dry,dry,shallow well,shallow well,groundwater,other,other,others
57451,0.0,2011-04-17,Water,0,DWE,35.97056623,-4.69801565,Kwa Bibi Mbura,0,Internal,Muya,Dodoma,1,1,Kondoa,Pahi,0,True,GeoData Consultants Ltd,VWC,Kwa,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
61989,0.0,2011-02-26,Kkkt,1950,Commu,34.23277148,-9.3691559,none,0,Lake Nyasa,Ikonda Bo,Iringa,11,3,Makete,Lupalilo,0,True,GeoData Consultants Ltd,VWC,Ikonda,True,2000,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,others
29819,250.0,2013-02-19,Norad,1282,NORAD,30.21114199,-4.5056469,Kwa Masara,0,Lake Tanganyika,Ruziramhene,Kigoma,16,2,Kasulu,Ruhita,540,True,GeoData Consultants Ltd,Water authority,Kyonza,True,1988,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
51804,0.0,2013-03-16,Kkkt,2179,KKKT,36.25993123,-2.90571596,Ofisini,0,Internal,Olchoronyokye,Arusha,2,6,Longido,Ketumbeine,50,True,GeoData Consultants Ltd,VWC,Olchoronyokye water projec,True,2001,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
25445,5000.0,2011-07-30,Lga,899,DWE,31.36391682,-7.41167054,Kwa Benedicto Kifunda,0,Lake Rukwa,Kasisi,Rukwa,15,1,Mpanda,Mamba,80,True,GeoData Consultants Ltd,VWC,Mto China,True,2011,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
70155,30.0,2013-02-07,Finida German Tanzania Govt,328,Finwater,39.27998663,-10.66957735,Vibandani,0,Ruvuma / Southern Coast,Beach,Mtwara,90,33,Newala,Maputi,460,True,GeoData Consultants Ltd,VWC,Mitema,False,1988,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional needs repair
62980,1000.0,2011-03-27,Tasaf,511,TASAF,37.72546618,-6.81371477,Kwa Nzira,0,Wami / Ruvu,Lukuyu,Morogoro,5,5,Morogoro Urban,Bigwa,750,True,GeoData Consultants Ltd,VWC,Mabilu W,True,2008,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,others
50918,10.0,2013-03-20,Germany,1576,Dmdd,35.8043715,-3.27351027,Kwa Aloce Bahayi,0,Internal,Tlawi Kati,Arusha,24,30,Karatu,Mbulumbulu,60,True,GeoData Consultants Ltd,VWC,Jumuhiya ya watumia  maji,True,2009,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,others
15703,500.0,2013-04-03,Kwikwiz,1320,KWIKWIZ,38.00741528,-4.34776323,Seventhday Adventist,0,Pangani,Lugulu,Kilimanjaro,3,3,Same,Mtii,250,True,GeoData Consultants Ltd,Water authority,Lugulu water supply,True,2009,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
